sale_id,date,store_id,product_id,units_sold,sale_price,discount_pct,revenue,profit
7567,2023-07-12,20,32,5,2426.29,15,12131.45,9936.75
7568,2023-07-12,2,16,3,5955.69,20,17867.07,8135.1
7569,2023-07-12,17,32,4,2283.57,20,9134.28,7378.52
7570,2023-07-12,4,4,6,4387.3,0,26323.8,22632.36
7571,2023-07-12,14,11,5,4307.39,5,21536.95,6048.9
7572,2023-07-13,8,11,5,3853.98,15,19269.9,3781.85
7573,2023-07-13,2,30,8,2634.16,0,21073.28,14714.24
7574,2023-07-13,3,49,5,7079.6,0,35398.0,20367.95
7575,2023-07-13,3,7,1,650.7,5,650.7,-821.65
7576,2023-07-13,16,19,6,1912.36,15,11474.16,-4197.24
7577,2023-07-13,4,34,7,7034.83,5,49243.81,24626.77
7578,2023-07-13,7,27,1,6703.64,15,6703.64,5689.94
7579,2023-07-13,15,10,3,2968.86,5,8906.58,-2759.07
7580,2023-07-13,15,21,3,3733.65,5,11200.95,2836.35
7581,2023-07-13,15,46,2,4070.83,0,8141.66,3475.66
7582,2023-07-13,11,44,2,2026.94,20,4053.88,-341.34
7583,2023-07-13,4,46,4,3867.29,5,15469.16,6137.16
7584,2023-07-13,11,23,3,612.65,0,1837.95,-1343.34
7585,2023-07-14,13,29,3,4594.39,10,13783.17,7270.32
7586,2023-07-14,6,12,8,5428.53,5,43428.24,39452.96
7587,2023-07-14,8,3,1,3490.86,20,3490.86,1119.06
7588,2023-07-14,16,47,3,1822.54,5,5467.62,-612.84
7589,2023-07-14,14,26,1,4855.81,5,4855.81,2113.83
7590,2023-07-14,15,48,3,400.02,10,1200.06,-10735.53
7591,2023-07-14,2,30,1,2502.45,5,2502.45,1707.57
7592,2023-07-14,15,30,4,2107.33,20,8429.32,5249.8
7593,2023-07-14,16,33,1,5374.33,20,5374.33,2652.11
7594,2023-07-14,19,48,3,444.47,0,1333.41,-10602.18
7595,2023-07-14,19,8,5,5024.06,0,25120.3,18301.6
7596,2023-07-14,8,2,4,411.57,10,1646.28,-3720.92
7597,2023-07-14,20,29,7,4849.64,5,33947.48,18750.83
7598,2023-07-14,8,48,4,444.47,0,1777.88,-14136.24
7599,2023-07-15,15,29,9,5104.88,0,45943.92,26405.37
7600,2023-07-15,8,45,3,3945.26,0,11835.78,945.69
7601,2023-07-15,10,43,4,1512.7,0,6050.8,35.24
7602,2023-07-15,5,26,2,4089.1,20,8178.2,2694.24
7603,2023-07-15,12,18,7,2529.21,5,17704.47,13917.26
7604,2023-07-15,10,31,2,2273.82,15,4547.64,2692.14
7605,2023-07-15,18,41,8,1370.38,0,10963.04,-6813.04
7606,2023-07-15,3,11,3,4307.39,5,12922.17,3629.34
7607,2023-07-15,17,44,3,2533.68,0,7601.04,1008.21
7608,2023-07-15,12,16,4,7444.61,0,29778.44,16802.48
7609,2023-07-15,14,36,8,710.18,15,5681.44,-23078.8
7610,2023-07-15,14,44,4,2026.94,20,8107.76,-682.68
7611,2023-07-15,2,32,1,2854.46,0,2854.46,2415.52
7612,2023-07-15,7,11,4,4307.39,5,17229.56,4839.12
7613,2023-07-15,5,45,1,3353.47,15,3353.47,-276.56
7614,2023-07-15,19,44,4,2407.0,5,9628.0,837.56
7615,2023-07-16,9,7,6,616.46,10,3698.76,-5135.34
7616,2023-07-16,6,9,2,4984.31,15,9968.62,4824.66
7617,2023-07-16,1,30,8,2502.45,5,20019.6,13660.56
7618,2023-07-16,10,29,4,5104.88,0,20419.52,11735.72
7619,2023-07-16,18,14,9,7269.78,0,65428.02,56048.13
7620,2023-07-16,10,3,2,4363.57,0,8727.14,3983.54
7621,2023-07-16,13,39,8,6367.79,15,50942.32,25708.4
7622,2023-07-16,4,7,6,616.46,10,3698.76,-5135.34
7623,2023-07-16,16,41,2,1096.3,20,2192.6,-2251.42
7624,2023-07-16,4,21,4,3144.13,20,12576.52,1423.72
7625,2023-07-16,10,16,8,7444.61,0,59556.88,33604.96
7626,2023-07-16,6,46,6,3663.75,10,21982.5,7984.5
7627,2023-07-16,13,6,6,1503.76,10,9022.56,-8153.58
7628,2023-07-16,18,17,4,6126.56,5,24506.24,21325.88
7629,2023-07-16,5,14,2,6906.29,5,13812.58,11728.16
7630,2023-07-16,2,23,6,551.38,10,3308.28,-3054.3
7631,2023-07-16,9,37,3,2303.08,0,6909.24,-1548.99
7632,2023-07-16,18,47,4,1918.46,0,7673.84,-433.44
7633,2023-07-17,6,47,1,1918.46,0,1918.46,-108.36
7634,2023-07-17,7,7,5,684.95,0,3424.75,-3937.0
7635,2023-07-17,19,31,1,2675.08,0,2675.08,1747.33
7636,2023-07-17,2,5,2,223.53,0,447.06,-3009.34
7637,2023-07-17,4,24,4,5726.94,0,22907.76,20333.92
7638,2023-07-17,12,41,4,1370.38,0,5481.52,-3406.52
7639,2023-07-17,10,1,1,5735.31,20,5735.31,3319.58
7640,2023-07-17,2,3,7,4363.57,0,30544.99,13942.39
7641,2023-07-17,5,6,1,1420.22,15,1420.22,-1442.47
7642,2023-07-17,1,36,8,751.96,10,6015.68,-22744.56
7643,2023-07-17,11,13,6,296.05,15,1776.3,-13628.46
7644,2023-07-17,2,4,6,4167.94,5,25007.64,21316.2
7645,2023-07-17,12,19,1,2249.84,0,2249.84,-362.06
7646,2023-07-17,9,27,2,7097.98,10,14195.96,12168.56
7647,2023-07-17,2,24,5,5726.94,0,28634.7,25417.4
7648,2023-07-17,7,43,4,1512.7,0,6050.8,35.24
7649,2023-07-18,5,27,3,7886.64,0,23659.92,20618.82
7650,2023-07-18,11,2,4,457.3,0,1829.2,-3538.0
7651,2023-07-18,4,28,4,1711.1,15,6844.4,-6053.08
7652,2023-07-18,20,40,2,3041.03,0,6082.06,-1446.2
7653,2023-07-18,9,32,3,2569.01,10,7707.03,6390.21
7654,2023-07-18,16,40,5,3041.03,0,15205.15,-3615.5
7655,2023-07-18,7,49,2,6017.66,15,12035.32,6023.3
7656,2023-07-18,14,19,2,1912.36,15,3824.72,-1399.08
7657,2023-07-18,12,8,4,4521.65,10,18086.6,12631.64
7658,2023-07-18,4,16,4,7444.61,0,29778.44,16802.48
7659,2023-07-18,13,44,1,2407.0,5,2407.0,209.39
7660,2023-07-18,17,25,4,4178.23,15,16712.92,8550.68
7661,2023-07-18,6,37,5,2187.93,5,10939.65,-3157.4
7662,2023-07-18,3,32,2,2854.46,0,5708.92,4831.04
7663,2023-07-18,4,10,1,2968.86,5,2968.86,-919.69
7664,2023-07-18,18,24,6,5440.59,5,32643.54,28782.78
7665,2023-07-18,10,39,5,7491.52,0,37457.6,21686.4
7666,2023-07-18,16,6,6,1587.31,5,9523.86,-7652.28
7667,2023-07-19,17,27,5,7097.98,10,35489.9,30421.4
7668,2023-07-19,3,34,10,7405.08,0,74050.8,38883.6
7669,2023-07-19,7,47,4,1822.54,5,7290.16,-817.12
7670,2023-07-19,11,22,9,2387.97,10,21491.73,2555.37
7671,2023-07-19,19,30,2,2370.74,10,4741.48,3151.72
7672,2023-07-19,14,11,4,4534.09,0,18136.36,5745.92
7673,2023-07-19,10,39,5,7491.52,0,37457.6,21686.4
7674,2023-07-19,12,21,4,3537.14,10,14148.56,2995.76
7675,2023-07-19,11,36,5,751.96,10,3759.8,-14215.35
7676,2023-07-19,1,36,3,835.51,0,2506.53,-8278.56
7677,2023-07-19,3,30,2,2634.16,0,5268.32,3678.56
7678,2023-07-19,9,43,4,1512.7,0,6050.8,35.24
7679,2023-07-19,13,7,3,650.7,5,1952.1,-2464.95
7680,2023-07-20,18,40,3,2888.98,5,8666.94,-2625.45
7681,2023-07-20,9,32,4,2854.46,0,11417.84,9662.08
7682,2023-07-20,13,2,4,434.44,5,1737.76,-3629.44
7683,2023-07-20,9,26,5,4600.24,10,23001.2,9291.3
7684,2023-07-20,19,3,5,3927.21,10,19636.05,7777.05
7685,2023-07-20,6,35,3,7859.13,0,23577.39,17290.74
7686,2023-07-20,2,12,4,5142.82,10,20571.28,18583.64
7687,2023-07-20,6,26,4,5111.38,0,20445.52,9477.6
7688,2023-07-20,19,28,3,1912.41,5,5737.23,-3935.88
7689,2023-07-20,14,47,2,1726.61,10,3453.22,-600.42
7690,2023-07-20,18,17,1,5159.21,20,5159.21,4364.12
7691,2023-07-20,15,29,3,5104.88,0,15314.64,8801.79
7692,2023-07-20,3,24,9,5726.94,0,51542.46,45751.32
7693,2023-07-20,7,25,5,4424.0,10,22120.0,11917.2
7694,2023-07-21,3,39,1,7491.52,0,7491.52,4337.28
7695,2023-07-21,6,25,5,4669.78,5,23348.9,13146.1
7696,2023-07-21,12,19,4,2249.84,0,8999.36,-1448.24
7697,2023-07-21,12,50,7,4466.84,0,31267.88,15064.07
7698,2023-07-21,9,18,2,2662.33,0,5324.66,4242.6
7699,2023-07-21,14,32,3,2854.46,0,8563.38,7246.56
7700,2023-07-21,20,48,3,422.25,5,1266.75,-10668.84
7701,2023-07-21,19,36,4,835.51,0,3342.04,-11038.08
7702,2023-07-21,5,36,5,835.51,0,4177.55,-13797.6
7703,2023-07-21,7,17,3,5804.11,10,17412.33,15027.06
7704,2023-07-21,7,10,1,3125.12,0,3125.12,-763.43
7705,2023-07-21,10,34,2,6294.32,15,12588.64,5555.2
7706,2023-07-21,1,41,5,1096.3,20,5481.5,-5628.55
7707,2023-07-21,20,12,4,4857.1,15,19428.4,17440.76
7708,2023-07-21,18,46,1,3663.75,10,3663.75,1330.75
7709,2023-07-22,14,28,7,1811.75,10,12682.25,-9888.34
7710,2023-07-22,1,20,6,5864.8,15,35188.8,34664.46
7711,2023-07-22,1,16,1,6700.15,10,6700.15,3456.16
7712,2023-07-22,19,48,2,444.47,0,888.94,-7068.12
7713,2023-07-22,14,41,10,1370.38,0,13703.8,-8516.3
7714,2023-07-22,15,43,4,1512.7,0,6050.8,35.24
7715,2023-07-22,8,48,3,400.02,10,1200.06,-10735.53
7716,2023-07-22,20,47,4,1534.77,20,6139.08,-1968.2
7717,2023-07-22,13,26,3,4089.1,20,12267.3,4041.36
7718,2023-07-22,2,37,3,2303.08,0,6909.24,-1548.99
7719,2023-07-22,11,45,8,3945.26,0,31562.08,2521.84
7720,2023-07-22,2,37,7,2187.93,5,15315.51,-4420.36
7721,2023-07-23,11,1,6,7169.14,0,43014.84,28520.46
7722,2023-07-23,10,31,8,2541.33,5,20330.64,12908.64
7723,2023-07-23,12,30,7,2634.16,0,18439.12,12874.96
7724,2023-07-23,7,30,3,2107.33,20,6321.99,3937.35
7725,2023-07-23,3,41,9,1370.38,0,12333.42,-7664.67
7726,2023-07-23,19,27,1,7886.64,0,7886.64,6872.94
7727,2023-07-23,13,10,12,2968.86,5,35626.32,-11036.28
7728,2023-07-23,2,47,6,1726.61,10,10359.66,-1801.26
7729,2023-07-23,10,41,1,1301.86,5,1301.86,-920.15
7730,2023-07-23,8,39,2,7116.94,5,14233.88,7925.4
7731,2023-07-23,19,18,3,2529.21,5,7587.63,5964.54
7732,2023-07-23,5,45,6,3550.73,10,21304.38,-475.8
7733,2023-07-23,3,1,4,6452.23,10,25808.92,16146.0
7734,2023-07-23,18,14,4,7269.78,0,29079.12,24910.28
7735,2023-07-23,5,13,7,313.46,10,2194.22,-15778.0
7736,2023-07-24,8,19,5,1799.87,20,8999.35,-4060.15
7737,2023-07-24,1,1,4,6810.68,5,27242.72,17579.8
7738,2023-07-24,11,38,4,7107.98,0,28431.92,15901.08
7739,2023-07-24,9,45,6,3550.73,10,21304.38,-475.8
7740,2023-07-24,15,15,3,1907.51,0,5722.53,4632.63
7741,2023-07-24,2,42,2,1871.73,0,3743.46,-1988.52
7742,2023-07-24,13,18,6,2129.86,20,12779.16,9532.98
7743,2023-07-24,14,45,5,3945.26,0,19726.3,1576.15
7744,2023-07-24,16,8,2,4521.65,10,9043.3,6315.82
7745,2023-07-24,20,21,1,3144.13,20,3144.13,355.93
7746,2023-07-24,18,12,3,5142.82,10,15428.46,13937.73
7747,2023-07-24,19,13,1,330.88,5,330.88,-2236.58
7748,2023-07-24,6,24,1,5726.94,0,5726.94,5083.48
7749,2023-07-24,1,16,5,7444.61,0,37223.05,21003.1
7750,2023-07-25,14,14,4,7269.78,0,29079.12,24910.28
7751,2023-07-25,13,36,5,751.96,10,3759.8,-14215.35
7752,2023-07-25,15,9,5,5863.89,0,29319.45,16459.55
7753,2023-07-25,12,15,3,1812.13,5,5436.39,4346.49
7754,2023-07-25,3,44,3,2533.68,0,7601.04,1008.21
7755,2023-07-25,7,40,4,2736.93,10,10947.72,-4108.8
7756,2023-07-25,3,12,4,5714.24,0,22856.96,20869.32
7757,2023-07-25,1,35,3,7466.17,5,22398.51,16111.86
7758,2023-07-25,17,38,5,7107.98,0,35539.9,19876.35
7759,2023-07-25,9,19,6,2137.35,5,12824.1,-2847.3
7760,2023-07-25,2,40,4,2888.98,5,11555.92,-3500.6
7761,2023-07-25,10,41,5,1370.38,0,6851.9,-4258.15
7762,2023-07-25,11,26,1,4344.67,15,4344.67,1602.69
7763,2023-07-25,17,44,4,2407.0,5,9628.0,837.56
7764,2023-07-25,13,13,4,278.63,20,1114.52,-9155.32
7765,2023-07-25,16,14,4,7269.78,0,29079.12,24910.28
7766,2023-07-26,2,33,6,6717.91,0,40307.46,23974.14
7767,2023-07-26,4,34,2,7034.83,5,14069.66,7036.22
7768,2023-07-26,3,32,3,2569.01,10,7707.03,6390.21
7769,2023-07-26,3,23,6,612.65,0,3675.9,-2686.68
7770,2023-07-26,18,34,1,7034.83,5,7034.83,3518.11
7771,2023-07-26,11,1,2,7169.14,0,14338.28,9506.82
7772,2023-07-26,1,48,2,444.47,0,888.94,-7068.12
7773,2023-07-26,14,14,3,7269.78,0,21809.34,18682.71
7774,2023-07-26,13,36,6,751.96,10,4511.76,-17058.42
7775,2023-07-27,11,40,6,2736.93,10,16421.58,-6163.2
7776,2023-07-27,11,29,2,4849.64,5,9699.28,5357.38
7777,2023-07-27,2,31,4,2675.08,0,10700.32,6989.32
7778,2023-07-27,7,11,6,3627.27,20,21763.62,3177.96
7779,2023-07-27,20,41,3,1301.86,5,3905.58,-2760.45
7780,2023-07-27,11,37,3,1842.46,20,5527.38,-2930.85
7781,2023-07-27,12,48,2,400.02,10,800.04,-7157.02
7782,2023-07-27,3,20,3,6209.79,10,18629.37,18367.2
7783,2023-07-27,8,40,5,2888.98,5,14444.9,-4375.75
7784,2023-07-27,9,26,1,4855.81,5,4855.81,2113.83
7785,2023-07-27,10,19,3,1799.87,20,5399.61,-2436.09
7786,2023-07-27,12,23,4,612.65,0,2450.6,-1791.12
7787,2023-07-27,14,25,4,4915.56,0,19662.24,11500.0
7788,2023-07-27,10,6,1,1587.31,5,1587.31,-1275.38
7789,2023-07-27,10,19,2,2024.86,10,4049.72,-1174.08
7790,2023-07-28,5,33,3,6382.01,5,19146.03,10979.37
7791,2023-07-28,9,21,4,3733.65,5,14934.6,3781.8
7792,2023-07-28,11,19,5,2137.35,5,10686.75,-2372.75
7793,2023-07-28,19,13,4,296.05,15,1184.2,-9085.64
7794,2023-07-28,5,32,5,2711.74,5,13558.7,11364.0
7795,2023-07-28,10,42,9,1684.56,10,15161.04,-10632.87
7796,2023-07-28,2,22,4,2653.3,0,10613.2,2197.04
7797,2023-07-28,3,9,6,5277.5,10,31665.0,16233.12
7798,2023-07-28,17,45,4,3945.26,0,15781.04,1260.92
7799,2023-07-29,15,47,6,1918.46,0,11510.76,-650.16
7800,2023-07-29,8,41,2,1164.82,15,2329.64,-2114.38
7801,2023-07-29,2,21,7,3930.16,0,27511.12,7993.72
7802,2023-07-29,11,41,12,1370.38,0,16444.56,-10219.56
7803,2023-07-29,10,14,6,7269.78,0,43618.68,37365.42
7804,2023-07-29,12,39,6,7491.52,0,44949.12,26023.68
7805,2023-07-29,11,1,4,7169.14,0,28676.56,19013.64
7806,2023-07-29,8,35,3,7466.17,5,22398.51,16111.86
7807,2023-07-29,13,14,3,7269.78,0,21809.34,18682.71
7808,2023-07-29,9,7,3,547.96,20,1643.88,-2773.17
7809,2023-07-30,3,5,6,201.18,10,1207.08,-9162.12
7810,2023-07-30,18,8,1,4270.45,15,4270.45,2906.71
7811,2023-07-30,12,8,6,5024.06,0,30144.36,21961.92
7812,2023-07-30,7,31,9,2273.82,15,20464.38,12114.63
7813,2023-07-30,5,40,3,2736.93,10,8210.79,-3081.6
7814,2023-07-30,9,13,7,348.29,0,2438.03,-15534.19
7815,2023-07-30,18,44,4,2153.63,15,8614.52,-175.92
7816,2023-07-30,10,26,4,5111.38,0,20445.52,9477.6
7817,2023-07-30,8,50,4,4466.84,0,17867.36,8608.04
7818,2023-07-30,16,10,3,2812.61,10,8437.83,-3227.82
7819,2023-07-30,4,40,2,3041.03,0,6082.06,-1446.2
7820,2023-07-30,19,5,3,201.18,10,603.54,-4581.06
7821,2023-07-30,6,9,2,5277.5,10,10555.0,5411.04
7822,2023-07-30,20,37,4,1957.62,15,7830.48,-3447.16
7823,2023-07-31,13,20,4,6209.79,10,24839.16,24489.6
7824,2023-07-31,5,19,6,2249.84,0,13499.04,-2172.36
7825,2023-07-31,20,42,3,1497.38,20,4492.14,-4105.83
7826,2023-07-31,12,38,7,6397.18,10,44780.26,22851.29
7827,2023-07-31,16,7,2,650.7,5,1301.4,-1643.3
7828,2023-07-31,9,36,2,793.73,5,1587.46,-5602.6
7829,2023-07-31,2,1,1,6452.23,10,6452.23,4036.5
7830,2023-07-31,8,37,5,2303.08,0,11515.4,-2581.65
7831,2023-08-01,12,36,3,751.96,10,2255.88,-8529.21
7832,2023-08-01,12,39,4,6742.37,10,26969.48,14352.52
7833,2023-08-01,3,6,8,1670.85,0,13366.8,-9534.72
7834,2023-08-01,11,46,3,3256.66,20,9769.98,2770.98
7835,2023-08-01,4,33,4,5374.33,20,21497.32,10608.44
7836,2023-08-01,16,27,8,7886.64,0,63093.12,54983.52
7837,2023-08-01,10,35,8,7859.13,0,62873.04,46108.64
7838,2023-08-01,15,34,1,7034.83,5,7034.83,3518.11
7839,2023-08-01,19,12,1,5428.53,5,5428.53,4931.62
7840,2023-08-01,4,7,5,547.96,20,2739.8,-4621.95
7841,2023-08-01,1,45,4,3353.47,15,13413.88,-1106.24
7842,2023-08-01,12,32,6,2426.29,15,14557.74,11924.1
7843,2023-08-01,14,20,8,5519.82,20,44158.56,43459.44
7844,2023-08-02,2,38,3,6752.58,5,20257.74,10859.61
7845,2023-08-02,2,20,4,6899.77,0,27599.08,27249.52
7846,2023-08-02,4,27,3,6703.64,15,20110.92,17069.82
7847,2023-08-02,11,30,6,2634.16,0,15804.96,11035.68
7848,2023-08-02,17,44,2,2280.31,10,4560.62,165.4
7849,2023-08-02,17,47,3,1726.61,10,5179.83,-900.63
7850,2023-08-02,5,42,2,1871.73,0,3743.46,-1988.52
7851,2023-08-02,8,26,4,5111.38,0,20445.52,9477.6
7852,2023-08-02,10,43,6,1437.06,5,8622.36,-400.98
7853,2023-08-02,5,49,1,7079.6,0,7079.6,4073.59
7854,2023-08-02,16,22,1,2387.97,10,2387.97,283.93
7855,2023-08-02,13,7,3,650.7,5,1952.1,-2464.95
7856,2023-08-02,20,26,7,4600.24,10,32201.68,13007.82
7857,2023-08-03,9,40,4,2584.88,15,10339.52,-4717.0
7858,2023-08-03,18,13,2,313.46,10,626.92,-4508.0
7859,2023-08-03,11,17,1,6449.01,0,6449.01,5653.92
7860,2023-08-03,7,6,4,1587.31,5,6349.24,-5101.52
7861,2023-08-03,5,34,2,7034.83,5,14069.66,7036.22
7862,2023-08-03,11,44,4,2026.94,20,8107.76,-682.68
7863,2023-08-03,12,41,4,1301.86,5,5207.44,-3680.6
7864,2023-08-03,15,46,5,3663.75,10,18318.75,6653.75
7865,2023-08-03,8,9,1,5277.5,10,5277.5,2705.52
7866,2023-08-03,4,29,6,5104.88,0,30629.28,17603.58
7867,2023-08-03,15,23,2,582.02,5,1164.04,-956.82
7868,2023-08-03,3,20,3,6209.79,10,18629.37,18367.2
7869,2023-08-03,12,41,4,1370.38,0,5481.52,-3406.52
7870,2023-08-03,18,19,4,2249.84,0,8999.36,-1448.24
7871,2023-08-03,8,10,2,2656.35,15,5312.7,-2464.4
7872,2023-08-03,9,48,4,444.47,0,1777.88,-14136.24
7873,2023-08-03,14,25,5,4915.56,0,24577.8,14375.0
7874,2023-08-03,18,38,4,6752.58,5,27010.32,14479.48
7875,2023-08-03,15,20,4,6209.79,10,24839.16,24489.6
7876,2023-08-04,8,37,8,2303.08,0,18424.64,-4130.64
7877,2023-08-04,17,45,7,3945.26,0,27616.82,2206.61
7878,2023-08-04,10,23,3,582.02,5,1746.06,-1435.23
7879,2023-08-04,11,20,3,5864.8,15,17594.4,17332.23
7880,2023-08-04,2,50,4,4466.84,0,17867.36,8608.04
7881,2023-08-04,8,49,6,7079.6,0,42477.6,24441.54
7882,2023-08-04,5,6,6,1420.22,15,8521.32,-8654.82
7883,2023-08-04,12,5,5,178.82,20,894.1,-7746.9
7884,2023-08-04,10,1,4,7169.14,0,28676.56,19013.64
7885,2023-08-04,16,8,5,5024.06,0,25120.3,18301.6
7886,2023-08-04,15,33,6,6382.01,5,38292.06,21958.74
7887,2023-08-04,9,34,1,7034.83,5,7034.83,3518.11
7888,2023-08-04,1,17,2,6126.56,5,12253.12,10662.94
7889,2023-08-05,2,31,6,2675.08,0,16050.48,10483.98
7890,2023-08-05,8,20,7,6554.78,5,45883.46,45271.73
7891,2023-08-05,12,11,2,3853.98,15,7707.96,1512.74
7892,2023-08-05,17,5,3,212.35,5,637.05,-4547.55
7893,2023-08-05,15,36,4,751.96,10,3007.84,-11372.28
7894,2023-08-05,11,19,3,2249.84,0,6749.52,-1086.18
7895,2023-08-05,12,21,9,3144.13,20,28297.17,3203.37
7896,2023-08-05,11,34,2,7405.08,0,14810.16,7776.72
7897,2023-08-05,9,39,3,7491.52,0,22474.56,13011.84
7898,2023-08-05,10,12,6,4857.1,15,29142.6,26161.14
7899,2023-08-05,1,29,3,4849.64,5,14548.92,8036.07
7900,2023-08-05,12,31,4,2407.57,10,9630.28,5919.28
7901,2023-08-05,13,7,2,684.95,0,1369.9,-1574.8
7902,2023-08-05,18,11,3,3853.98,15,11561.94,2269.11
7903,2023-08-05,2,45,3,3945.26,0,11835.78,945.69
7904,2023-08-05,8,50,8,3796.81,15,30374.48,11855.84
7905,2023-08-05,3,21,2,3537.14,10,7074.28,1497.88
7906,2023-08-06,15,33,8,6717.91,0,53743.28,31965.52
7907,2023-08-06,9,23,7,520.75,15,3645.25,-3777.76
7908,2023-08-06,12,38,3,6752.58,5,20257.74,10859.61
7909,2023-08-06,14,20,3,6209.79,10,18629.37,18367.2
7910,2023-08-06,5,21,3,3144.13,20,9432.39,1067.79
7911,2023-08-06,3,43,4,1437.06,5,5748.24,-267.32
7912,2023-08-06,11,23,3,612.65,0,1837.95,-1343.34
7913,2023-08-06,6,30,9,2239.04,15,20151.36,12997.44
7914,2023-08-06,18,27,4,7492.31,5,29969.24,25914.44
7915,2023-08-06,10,23,7,612.65,0,4288.55,-3134.46
7916,2023-08-06,15,18,8,2662.33,0,21298.64,16970.4
7917,2023-08-06,17,11,3,4080.68,10,12242.04,2949.21
7918,2023-08-07,18,9,3,4984.31,15,14952.93,7236.99
7919,2023-08-07,3,10,4,2656.35,15,10625.4,-4928.8
7920,2023-08-07,7,7,5,684.95,0,3424.75,-3937.0
7921,2023-08-07,19,41,4,1096.3,20,4385.2,-4502.84
7922,2023-08-07,13,14,2,7269.78,0,14539.56,12455.14
7923,2023-08-07,12,30,3,2502.45,5,7507.35,5122.71
7924,2023-08-07,14,8,2,5024.06,0,10048.12,7320.64
7925,2023-08-07,16,36,1,793.73,5,793.73,-2801.3
7926,2023-08-07,15,4,5,4387.3,0,21936.5,18860.3
7927,2023-08-07,18,20,4,6899.77,0,27599.08,27249.52
7928,2023-08-07,10,34,3,7034.83,5,21104.49,10554.33
7929,2023-08-07,1,3,4,4363.57,0,17454.28,7967.08
7930,2023-08-07,8,49,4,6371.64,10,25486.56,13462.52
7931,2023-08-07,5,7,6,684.95,0,4109.7,-4724.4
7932,2023-08-07,6,43,3,1512.7,0,4538.1,26.43
7933,2023-08-08,8,2,3,457.3,0,1371.9,-2653.5
7934,2023-08-08,1,26,1,4600.24,10,4600.24,1858.26
7935,2023-08-08,12,14,2,7269.78,0,14539.56,12455.14
7936,2023-08-08,3,3,5,3709.03,15,18545.15,6686.15
7937,2023-08-08,17,30,4,2107.33,20,8429.32,5249.8
7938,2023-08-08,8,25,4,4915.56,0,19662.24,11500.0
7939,2023-08-08,5,39,5,6742.37,10,33711.85,17940.65
7940,2023-08-08,7,19,3,2249.84,0,6749.52,-1086.18
7941,2023-08-08,3,32,4,2283.57,20,9134.28,7378.52
7942,2023-08-08,3,38,4,6397.18,10,25588.72,13057.88
7943,2023-08-08,15,14,4,6542.8,10,26171.2,22002.36
7944,2023-08-08,4,48,3,400.02,10,1200.06,-10735.53
7945,2023-08-08,10,27,6,7097.98,10,42587.88,36505.68
7946,2023-08-08,5,1,1,7169.14,0,7169.14,4753.41
7947,2023-08-08,18,43,3,1361.43,10,4084.29,-427.38
7948,2023-08-08,20,8,3,5024.06,0,15072.18,10980.96
7949,2023-08-08,7,13,4,330.88,5,1323.52,-8946.32
7950,2023-08-08,6,34,4,6664.57,10,26658.28,12591.4
7951,2023-08-09,1,5,1,223.53,0,223.53,-1504.67
7952,2023-08-09,1,26,5,4089.1,20,20445.5,6735.6
7953,2023-08-09,5,29,4,4594.39,10,18377.56,9693.76
7954,2023-08-09,20,29,5,5104.88,0,25524.4,14669.65
7955,2023-08-09,19,43,4,1361.43,10,5445.72,-569.84
7956,2023-08-09,7,41,5,1370.38,0,6851.9,-4258.15
7957,2023-08-09,16,16,5,6700.15,10,33500.75,17280.8
7958,2023-08-09,2,5,4,223.53,0,894.12,-6018.68
7959,2023-08-09,4,36,6,793.73,5,4762.38,-16807.8
7960,2023-08-09,11,3,5,4145.39,5,20726.95,8867.95
7961,2023-08-10,4,12,4,5714.24,0,22856.96,20869.32
7962,2023-08-10,17,7,2,684.95,0,1369.9,-1574.8
7963,2023-08-10,14,29,4,5104.88,0,20419.52,11735.72
7964,2023-08-10,4,40,2,3041.03,0,6082.06,-1446.2
7965,2023-08-10,10,16,6,5955.69,20,35734.14,16270.2
7966,2023-08-10,18,45,4,3156.21,20,12624.84,-1895.28
7967,2023-08-10,4,26,1,4089.1,20,4089.1,1347.12
7968,2023-08-10,5,20,6,6899.77,0,41398.62,40874.28
7969,2023-08-10,3,45,3,3945.26,0,11835.78,945.69
7970,2023-08-10,18,44,4,2533.68,0,10134.72,1344.28
7971,2023-08-10,13,44,5,2533.68,0,12668.4,1680.35
7972,2023-08-11,19,20,5,6899.77,0,34498.85,34061.9
7973,2023-08-11,4,25,3,4178.23,15,12534.69,6413.01
7974,2023-08-11,9,4,3,4167.94,5,12503.82,10658.1
7975,2023-08-11,8,39,4,7491.52,0,29966.08,17349.12
7976,2023-08-11,15,25,5,4915.56,0,24577.8,14375.0
7977,2023-08-11,18,40,5,3041.03,0,15205.15,-3615.5
7978,2023-08-11,15,20,5,6554.78,5,32773.9,32336.95
7979,2023-08-11,13,19,2,2137.35,5,4274.7,-949.1
7980,2023-08-11,11,20,5,6209.79,10,31048.95,30612.0
7981,2023-08-11,4,25,5,4669.78,5,23348.9,13146.1
7982,2023-08-11,12,1,4,6810.68,5,27242.72,17579.8
7983,2023-08-11,10,4,7,3729.2,15,26104.4,21797.72
7984,2023-08-11,13,25,1,4915.56,0,4915.56,2875.0
7985,2023-08-12,10,42,1,1590.97,15,1590.97,-1275.02
7986,2023-08-12,15,16,6,7444.61,0,44667.66,25203.72
7987,2023-08-12,8,41,4,1301.86,5,5207.44,-3680.6
